symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover,cluster
APO,2023,Q2,-0.5941745539121314,-0.4977820136085776,0.609172838176922,-0.5920477325046206,-0.6596772390476349,-0.1466317468188462,0.3985837649744684,-0.8858483844615993,-0.7838363729721671,1.03716702833903,4.099607042193938,0.0786544124906022,0.1120492335814776,-0.647583448192471,-0.6795470142583548,9
LII,2023,Q2,-0.2744611162152421,-0.6043202454371761,28.6809499690649,2.5599824340491684,0.2207135212919281,-0.489836704255584,3.569277096171735,-0.2054003356060572,1.0132325477086572,0.9352441847653244,0.4488241738855707,4.84839982982985,1.4183400074040444,2.085908302028764,0.0664170888815603,2
WDAY,2023,Q2,0.2147944865967517,0.5226094232524627,-0.7730077548155353,-0.6901195353473889,-1.0350583336957289,-3.42124498854585,0.6888119028573032,0.7340141365372114,-0.7838363729721671,-0.7311149090496195,-0.4323933306278982,0.1219031489334185,-0.1526072366727258,-0.1475127462122867,0.5946088021723287,14
TPL,2023,Q2,3.670956384833603,4.03435028798821,1.3349664553267586,3.7257738117502073,3.2247741818945737,0.1749973953046662,1.0205352568941417,1.5009002966305898,0.8555903247078435,0.5657778480463119,43.43596679893352,-0.9362699200872324,-1.585011396882111,0.1666220755568984,-0.5859617142549113,3
DELL,2023,Q2,-0.6263002118286992,-0.5218689923437618,-0.7730077548155353,-0.4248508731534128,-0.867025519949472,-0.2824750340306995,-1.3494699600634978,-1.440525832427061,-0.7838363729721671,-0.385259516373714,-0.430370084409225,-0.939675244477026,1.95164167357165,1.0651192456129814,0.8454475367151182,5
ERIE,2023,Q2,0.0855355682604309,0.5311384982981273,0.6731110821023438,1.594648983777028,0.1021896392037203,-0.0299948803346996,0.5257301822972966,0.063142639497793,0.5256731450945152,0.3481995062119747,-0.7222760393383655,-0.939675244477026,-1.585011396882111,1.478477109862249,-0.6906426672587955,13
PLTR,2023,Q2,1.9813372250369852,2.504203922269973,-0.5866833070308983,-0.3646695887683056,-0.5841548765918676,2.8279644930985333,0.9939421839826248,1.4766913019063268,-0.7400809159418137,-1.097145556963136,2.8289119581527373,-0.8033288743637977,-1.585011396882111,-0.0183702507310288,-0.6906426672587955,1
SW,2023,Q2,0.1876969791238018,0.1229399685309477,0.8867433686665018,1.0304253376344532,-0.3472983643869257,-1.7302478017304996,-0.5723450782116313,-1.4688300417244529,-0.2741174596653037,0.1544281020464677,0.8775185337980441,-0.0272382684239953,-0.0386315335644227,2.0404638201537937,0.8139336827476901,16
CRWD,2023,Q2,0.363419467156608,0.7162984583142445,-0.7730077548155353,-0.6901195353473889,-1.0350583336957289,-3.42124498854585,2.0182135992985044,1.7044012932348491,-0.2767524558114382,-0.429336512855753,2.0123046378650256,-0.1065238837192722,-0.1208412617851911,-0.0550883140269065,18.282803051782388,0
GDDY,2023,Q2,-0.8549509425362283,-0.9049408069168132,-0.7730077548155353,-0.1295857890011806,-0.3672206810527271,0.5100781593063531,-1.3494699600634978,0.0222752751109063,-0.003347007617591,-0.2189259515883481,-0.1633202769136988,-0.939675244477026,2.052996109521185,0.1240841994747511,-0.0757894567988014,5
KKR,2023,Q2,0.0539130284339917,-1.5988025986072738,0.0575390031177913,-0.5518956164833452,0.8539408160549238,-0.4392075634149985,-0.1934573045291923,0.1917778785249005,-0.7838363729721671,-1.1431418177453618,-0.7222760393383655,1.1387508053075368,0.8388119894593596,-0.929324608525986,-0.6337671290551459,8
VST,2023,Q2,-0.1590424334788849,0.0452422759716739,0.9009543016064692,0.0262522925819397,0.1854659196302864,-1.42234417894543,-0.3712653615436082,-0.9230449400133344,0.7568617460429756,0.6924538103839386,0.6538185252693167,1.0897292945086037,0.7989687129625286,-0.2290138265991142,0.6701137561184062,16
DECK,2023,Q2,0.8853229429532958,0.3254196259721862,0.5022394488476338,1.174232435057397,-0.0726252227195045,-0.0470858776921689,0.4079407470178786,-0.0920470320272046,-0.7838363729721671,-1.1431418177453618,-0.7222760393383655,-0.7311572897001988,-1.585011396882111,1.4127338829155447,-0.2870455396466457,13
SMCI,2023,Q2,1.0279057310159698,0.3087623622235282,1.0457280832668268,1.8846409536679625,-0.2172768657571785,-1.2482765039125967,-0.1975430427805107,-1.0760172249049258,-0.5077847145443201,-0.8494123220867709,6.851345669929112,-0.787156661097369,-1.264142985073131,2.6797431814821726,0.0258592630864074,9
BLDR,2023,Q2,0.3913694399946323,0.1163573814992676,0.9796284997536732,1.0201437290796016,-0.2843109832564648,-0.7154779487602538,0.1612364383121599,-0.7755113328767911,0.4616826975243308,0.4177453794458377,0.2942943995383165,0.2110328740752242,0.1426334468937671,1.8001969012039143,0.4709434589832067,16
JBL,2023,Q2,-0.2855681708316889,-0.6196062635066069,0.6942484294289182,-0.2037553117304475,-0.814587237975642,-0.484194191343376,0.1933699383589938,-1.401091626095421,-0.2109519010314337,0.4223405110206132,0.5721642433190128,0.4691218809832878,0.2444539232642038,1.764767202690196,0.0817627755666804,16
UBER,2023,Q2,-0.0977030914589557,0.0984128129449499,0.1018089161920824,-0.1586811278369098,-0.6683339111325386,1.0218073673708052,0.9161915712413562,-0.0909598061961555,-0.2916892300932115,-0.6305307477837001,0.4424143275707765,0.4607957296112837,0.3225515514827998,0.89782653437659,1.2869310878601434,8
HUBB,2023,Q2,0.5418418250089444,0.290157873790575,0.7210527594868181,0.9739175510673144,0.2017785483926403,0.0067178490330042,0.5818885886893937,0.1645219460340745,0.8957294406474486,0.6966397377210903,0.9457190733132652,-0.1924701294176351,-0.1950418021695021,0.7137080256362147,0.057375234783781,16
LULU,2023,Q2,0.7531966872403182,0.1709768631373824,1.0423303248310682,1.872151729677312,0.2263392272979072,0.5303838460433494,1.174390520315349,0.5911822842618186,0.6314089888387194,0.5870289289243606,3.098111914170463,-0.4433662873233985,-1.585011396882111,1.4931862933262412,-0.2485145916700001,9
ABNB,2023,Q2,0.1069248243803476,0.4328550198875476,1.604755621230694,0.7064034525373418,1.004164647091882,0.4056764326901139,1.3223185032564062,0.938281383280278,0.1895823544174039,-0.1571443109889884,3.0307963566248244,-0.2950073202937757,-0.4462276946810004,-0.1379909186088417,-0.6906426672587955,9
BX,2023,Q2,2.215744484633308,-1.5988025986072738,0.8006607667215728,-0.026620335426947,0.7062874285027153,0.3359678841969867,0.8876490040674657,0.733427515114052,0.4972041684253928,0.1733591907660348,0.6614727404492388,0.8444492460774795,-1.585011396882111,-0.5163227848793482,-0.6857874455409455,13
PANW,2023,Q2,-0.7292200756480305,-0.5424091381850383,1.377125956067894,-0.3954322619381222,-0.5997248664169584,2.047060369974913,2.6055330940859456,0.8336118483863202,0.0267541220045282,-0.2942727697496792,1.1174156346307849,2.2326230587780262,-1.585011396882111,-0.0770889799344151,0.2309677823859109,15
