symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover,cluster
APO,2021,Q3,0.2601057231237463,0.4943404171627928,0.9346885474631836,-0.2883052136666336,0.720437363139394,-0.4106166700541458,0.2888280867788849,0.0687437924702647,0.8480450103879734,0.7047800809713736,-0.0773725031395324,2.3112085420807187,1.2025549506299242,-0.7520298226268223,-0.7294833923044588,5
LII,2021,Q3,-0.3454707004760703,-0.6002449590229629,-0.8307279185877691,1.834566774072441,-0.1264544293824923,-0.0243404762469207,-1.346496218660194,-0.1546413305145635,1.0440013411384874,1.021989215393214,0.5316269003479359,-0.9778960302934916,2.69438970766504,2.419139696154994,0.200000365902003,15
TPL,2021,Q3,3.901639623557367,3.6193497327290656,1.6457051306363144,4.277169156926006,3.235290571769633,0.2325136561655568,1.093678605973967,1.446159820597403,0.5755398498226932,0.4622687674762854,30.177178321226137,-0.9711063736302428,-1.5879610547217735,0.3373172262550484,-0.6658456593768389,10
ERIE,2021,Q3,-0.0604883276416336,0.1809144190595152,0.4544062313741038,1.0397681771751517,-0.0658951912523329,0.1567039949898866,0.4865059104755128,0.0400112023981258,0.3943331264879918,0.2417104868124474,7.064277214064191,-0.8517353807104603,-1.2909882637574803,1.299651829785854,17.81240496131114,1
PLTR,2021,Q3,1.715669672823748,1.8908189589872089,-0.8307279185877691,-0.6846400920641451,-1.0611867644922897,-3.1526325481668094,1.3387668891173516,1.8274771638203648,-0.8285631974015523,-1.20067621067768,2.117304946867479,-0.7804570528820983,-1.5879610547217735,-0.0846064158782215,0.346236008645448,9
GDDY,2021,Q3,-0.7860870616136005,-0.780696617453775,-0.8307279185877691,-0.1059651193041446,-0.2612368744293311,0.299346113067911,-1.346496218660194,-0.0243973742077763,-0.7510491856550866,-0.25892165666871,-0.2235248126060801,-0.9778960302934916,1.6527057459102708,-0.0044186779021032,-0.1920514396114592,11
KKR,2021,Q3,-0.0778747433280049,0.1639167435449933,0.4223167933460086,-0.4953235959083976,0.844275882747725,-0.979984544362678,-0.3647809142649442,-0.3453265868985212,-0.8776535567839282,-1.259218410042204,-0.6973684303130533,1.2421807124381177,0.8735010620730382,-0.9307976985541376,-0.7294833923044588,5
VST,2021,Q3,-0.4424029064258175,-0.2601048660794299,-0.8087464960375272,-0.674444076325827,-1.0417779697247709,2.569532209161816,-0.5980665452624314,-1.0641572585398182,-0.3511012670851379,-0.353412637954923,-0.2859411228991845,0.936167987514344,0.6659689361828296,-0.2531714487399199,0.8965830887464784,11
SMCI,2021,Q3,0.5660879405508307,-0.2486910892904994,-0.5019391608940208,-0.2844882360932532,-0.8921334505412003,0.1921836136704953,-0.4289420858164172,-1.196390192531854,-0.8776535567839282,-1.259218410042204,-0.6973684303130533,-0.838994913447265,-1.4713189432254596,2.120853628342371,-0.1421567487349242,11
BLDR,2021,Q3,0.5545222716837072,0.1163992266693733,1.165702722429895,1.7211331922360185,-0.1849351720438029,-1.4735281318195292,-0.4176255097352109,-1.274625045635666,0.996730210732568,0.9161377614008004,2.1278001258882298,-0.2299723632665076,-0.3694405733576105,2.4793432448527857,0.4191720086248666,0
