symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover
APO,2023,Q2,-0.5941745539121314,-0.49778201360857766,0.609172838176922,-0.5920477325046206,-0.6596772390476349,-0.1466317468188462,0.3985837649744684,-0.8858483844615993,-0.7838363729721671,1.03716702833903,4.099607042193938,0.07865441249060222,0.11204923358147768,-0.647583448192471,-0.6795470142583548
LII,2023,Q2,-0.27446111621524216,-0.6043202454371761,28.6809499690649,2.5599824340491684,0.22071352129192817,-0.48983670425558407,3.569277096171735,-0.20540033560605722,1.0132325477086572,0.9352441847653244,0.4488241738855707,4.84839982982985,1.4183400074040444,2.085908302028764,0.06641708888156037
WDAY,2023,Q2,0.2147944865967517,0.5226094232524627,-0.7730077548155353,-0.6901195353473889,-1.0350583336957289,-3.42124498854585,0.6888119028573032,0.7340141365372114,-0.7838363729721671,-0.7311149090496195,-0.43239333062789825,0.12190314893341854,-0.15260723667272583,-0.1475127462122867,0.5946088021723287
TPL,2023,Q2,3.670956384833603,4.03435028798821,1.3349664553267586,3.7257738117502073,3.2247741818945737,0.17499739530466624,1.0205352568941417,1.5009002966305898,0.8555903247078435,0.5657778480463119,43.435966798933514,-0.9362699200872325,-1.585011396882111,0.16662207555689848,-0.5859617142549113
DELL,2023,Q2,-0.6263002118286992,-0.5218689923437618,-0.7730077548155353,-0.4248508731534128,-0.867025519949472,-0.2824750340306995,-1.3494699600634978,-1.440525832427061,-0.7838363729721671,-0.385259516373714,-0.43037008440922503,-0.939675244477026,1.95164167357165,1.0651192456129814,0.8454475367151182
ERIE,2023,Q2,0.08553556826043096,0.5311384982981273,0.6731110821023438,1.594648983777028,0.10218963920372033,-0.029994880334699603,0.5257301822972966,0.06314263949779306,0.5256731450945152,0.3481995062119747,-0.7222760393383655,-0.939675244477026,-1.585011396882111,1.478477109862249,-0.6906426672587955
PLTR,2023,Q2,1.9813372250369854,2.5042039222699732,-0.5866833070308983,-0.36466958876830563,-0.5841548765918676,2.8279644930985333,0.9939421839826248,1.4766913019063268,-0.7400809159418137,-1.0971455569631359,2.8289119581527373,-0.8033288743637977,-1.585011396882111,-0.01837025073102881,-0.6906426672587955
SW,2023,Q2,0.1876969791238018,0.12293996853094771,0.8867433686665018,1.0304253376344532,-0.3472983643869257,-1.7302478017304996,-0.5723450782116313,-1.4688300417244529,-0.27411745966530376,0.15442810204646779,0.8775185337980441,-0.027238268423995352,-0.03863153356442279,2.0404638201537937,0.8139336827476901
CRWD,2023,Q2,0.363419467156608,0.7162984583142445,-0.7730077548155353,-0.6901195353473889,-1.0350583336957289,-3.42124498854585,2.0182135992985044,1.7044012932348493,-0.2767524558114382,-0.429336512855753,2.0123046378650256,-0.10652388371927225,-0.12084126178519117,-0.055088314026906574,18.282803051782388
GDDY,2023,Q2,-0.8549509425362283,-0.9049408069168133,-0.7730077548155353,-0.12958578900118067,-0.3672206810527271,0.5100781593063531,-1.3494699600634978,0.02227527511090633,-0.003347007617591007,-0.21892595158834816,-0.16332027691369883,-0.939675244477026,2.052996109521185,0.12408419947475113,-0.07578945679880146
KKR,2023,Q2,0.05391302843399173,-1.5988025986072738,0.057539003117791386,-0.5518956164833452,0.8539408160549238,-0.4392075634149985,-0.19345730452919233,0.19177787852490052,-0.7838363729721671,-1.1431418177453618,-0.7222760393383655,1.1387508053075368,0.8388119894593596,-0.929324608525986,-0.6337671290551459
VST,2023,Q2,-0.1590424334788849,0.04524227597167396,0.9009543016064692,0.026252292581939736,0.1854659196302864,-1.42234417894543,-0.37126536154360823,-0.9230449400133343,0.7568617460429756,0.6924538103839386,0.6538185252693167,1.0897292945086037,0.7989687129625286,-0.22901382659911426,0.6701137561184062
