symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover,cluster
APO,2023,Q4,-0.4750291501751442,-0.2118095775896696,2.55440643994268,-0.2814646538186731,0.8547385269305997,-1.3592701309600586,0.1484241202204161,-0.647814251520838,-0.8792268274196868,0.002270720064043,0.512472245680564,-0.1579187317510692,-0.174009477291457,-0.798897527447715,-0.6222142106817992,1
LII,2023,Q4,0.1583606879235655,-0.3240141018722269,6.71046961048107,1.4570761276752846,0.0228689329697854,0.2663460902772693,2.490381803294247,0.1617970192470622,0.8382227815235312,1.177681828431853,0.7106868163175556,2.24019486850012,1.1495033470253984,1.7934394212341953,0.0495148397851045,14
WDAY,2023,Q4,0.4514020080581072,0.6841261556468897,-0.6750571711650868,-0.66003074118199,-0.9125559904539656,-3.2023993197117457,0.7703096038443893,0.7681990185106508,0.2974473407487774,0.1181314759398015,0.8095159056651253,-0.1518742788912868,-0.1840445442814458,-0.1086453377203358,-0.6222142106817992,12
TPL,2023,Q4,4.181935887410921,4.279296811527319,1.1802763227515274,3.376028466080101,3.1974896358753067,0.2332031073998286,1.051098843903463,1.578938022543766,0.7806909491117953,0.6304905292783859,35.051950379681735,-0.9387679632944772,-1.5703454176256526,0.0580886343905449,0.4570521888079525,13
DELL,2023,Q4,-0.5424754730816181,-0.3932213082594543,-0.6750571711650868,-0.3646998284614689,-0.7203438221883136,-0.5235017239707278,-1.362099880498441,-1.521696208665536,0.3827006895567179,0.4080986887218754,-0.0393195333464534,-0.9406963493967292,2.001512473163554,1.0159227604651189,0.8015993318410616,15
ERIE,2023,Q4,2.2960138202597764,2.468018698561539,0.4888689454876554,1.2099012689566782,0.0970569124505097,0.5101426997805246,0.8690196860431668,0.4320499187236314,0.3867317917639947,0.257230008244118,-0.7072643771739393,-0.9406963493967292,-1.5703454176256526,1.3197874615232257,17.30025479485779,6
PLTR,2023,Q4,2.383152841234207,2.5522893578135126,-0.1971521857623307,0.2240115103785935,0.2205525918239603,1.5786917102701854,0.9917094990925784,1.440128188250504,-0.7574452814506994,-1.203685808002041,5.858415685098234,-0.8307405824860884,-1.5703454176256526,-0.0141101615014842,-0.6222142106817992,9
SW,2023,Q4,0.2506133335380504,0.1322720081136271,0.2017467846063241,0.278999770296399,-0.5112093500830441,-0.841048491975541,-0.3961488325986086,-1.3034026443556836,0.1849128303613351,0.3842962899313613,1.0662700520247073,-0.0547942625058628,-0.0367724829949474,1.927547680703699,0.6862953496015116,1
CRWD,2023,Q4,0.430294821364017,0.663713756280493,-0.6750571711650868,-0.66003074118199,-0.9125559904539656,-3.2023993197117457,1.3941965993982646,1.0430185056627317,-0.2717953087758646,-0.4834596376911786,1.6354045453859292,-0.2030365269835779,-0.2239100937187321,-0.072608162769057,-0.6222142106817992,12
GDDY,2023,Q4,-0.9489595955887952,-0.6016410952408261,52.30603693557042,5.280959854685613,4.635864628611079,-1.67646122136644,3.873149513560113,0.1526782796599111,0.1980588603717739,-0.0780134344732646,-0.1363127016257962,6.221423204755724,1.6129043755710235,0.0680500008894818,-0.6222142106817992,2
KKR,2023,Q4,0.2468755882804982,-1.072664294012308,0.1271600475225757,-0.5184432972352715,0.7809466941103655,-0.1765307798278581,0.0080114224671914,0.3237771437370043,0.2817183891642479,0.0205478640572002,-0.3788398825440271,1.0389980748233036,0.8478458800752269,-0.9783596645813694,-0.5692387089424716,0
