symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover,cluster
APO,2022,Q4,-0.6197601580973279,-0.3482797361622357,0.8734131359947042,-0.5549820765269614,0.067849870609082,-2.939852938917597,-1.435761200021053,-2.11667282069148,-0.8332697121486533,-1.2121824441531863,0.7776134242004418,0.3187036633437251,0.2469385466012676,-0.9100247712976216,-0.7231871043643223,9
LII,2022,Q4,-0.3603297536084901,-0.7035726853168677,-0.6366261516685394,0.9747170125164072,-0.1747968248489412,0.0610542040409528,-1.435761200021053,-0.2124175348696032,0.4968929600143005,0.5169037513979006,-0.1236121971264704,-0.9440058591215726,2.332913002390999,1.7935849122084817,0.0036442056622042,13
WDAY,2022,Q4,-0.257335033300554,0.0027809587087794,-0.6366261516685394,-0.657504540206042,-0.8208237454049359,-2.939852938917597,1.2949606868765666,1.2639416431578632,0.3119248532499825,0.1685095324668057,1.3460139465324032,-0.2881868610524148,-1.083464033837697,-0.0695454865199467,18.98826065264445,16
TPL,2022,Q4,4.089718903724929,3.8929078100209296,1.537428563384499,4.209155331816802,3.101826876719602,0.7079728804365863,1.787901153857519,2.0820132994178366,1.0376919380584086,0.9092123684661664,33.12627931660177,-0.9396566939561192,-1.6054928865012263,0.2302002338723509,-0.6562192184300717,5
DELL,2022,Q4,-0.5823286477388162,-0.4459773228445843,-0.6366261516685394,-0.6565295953565176,-0.8201205254268924,5.231138056416465,-1.435761200021053,-1.1714981099062312,0.57671708884192,0.589475090515892,0.1329757733445122,-0.9440058591215726,1.787604893417767,0.6653769985389106,0.8944393529722614,3
ERIE,2022,Q4,0.0968445099541035,0.4996051449452117,0.1555517516765684,0.6455323898942774,-0.1237473307614003,0.6866924758581051,0.7825519506514999,0.3983739271186808,-0.1110776905882154,-0.2357234306444279,-0.7059957839753732,-0.9440058591215726,-1.6054928865012263,1.1296446266188205,-0.7231871043643223,12
PLTR,2022,Q4,2.2396292972950667,2.4116991747620964,-0.4222962470965958,-0.256004159576448,-0.3608768337939491,1.529468487040535,0.4115657494489437,0.7902895430070689,-0.7984762588461778,-1.1710466881325194,1.4886405158108804,-0.7842775721434915,-1.6054928865012263,0.0424853123622011,1.2741339317785934,0
SW,2022,Q4,0.2018875247786949,0.0564993445524513,0.5641449638068933,0.5869509743176916,-0.3842058902198293,-1.0795370186006903,-0.4395863983572142,-1.3492345178252485,0.2825796053936155,0.4898857457073379,1.0563466655499008,0.0216110227545013,0.0035856533002342,2.1198182928448053,0.7337267838787448,12
CRWD,2022,Q4,0.487464566633652,0.6537981034335748,-0.6366261516685394,-0.657504540206042,-0.8208237454049359,-2.939852938917597,2.3248945598023747,1.9034366477418456,-0.391243502291436,-0.6250806639582895,0.7929098281911523,0.0245743678014209,0.0085682593145092,-0.1550452545226124,-0.0898993754733867,9
GDDY,2022,Q4,-0.7301574074266948,-0.7279518246895652,-0.6366261516685394,-0.0547714651799835,-0.1482324445997234,0.355481786893578,-1.435761200021053,0.0754765568185994,-0.0279572265522279,-0.2648059663707158,-0.2953817429972812,-0.9440058591215726,1.8067197669485324,0.0577064615157953,-0.1396335987734664,13
KKR,2022,Q4,0.2634145866729308,-1.5349583064411525,-0.5353969593938019,-0.641115432395566,-0.5167575506738665,1.446254998349072,-0.2441967241984528,0.3616129182434227,-0.8332697121486533,-1.2121824441531863,-0.7059957839753732,1.2058410178952723,0.8675851109077668,-0.9869350063564758,-0.685442696015833,3
VST,2022,Q4,-0.206475150600156,-0.0064863538740965,-0.6366261516685394,-0.657504540206042,-0.8208237454049359,-2.939852938917597,-0.3776131567961376,-1.0558920238663452,-0.8307118031864553,-0.43890222567135,-0.4737506342754042,1.317898618966327,0.8661396106406456,-0.1630443742184545,1.163571321108421,9
DECK,2022,Q4,1.3937964795029405,1.059466163078267,0.1470940642462466,0.6571195808231599,-0.1232531480273917,0.2302277770659671,0.3440183925570871,-0.0032612914278433,-0.8332697121486533,-1.2121824441531863,-0.7059957839753732,-0.711933403699284,-1.6054928865012263,1.1454910016987647,-0.1687264713429995,12
SMCI,2022,Q4,0.5512667502304291,-0.1888807687809328,1.050862522509781,1.2863323349376707,-0.1762279162954489,-1.4598125540999352,-0.5199529881933377,-1.3900291754899032,-0.8332697121486533,-1.2121824441531863,-0.7059957839753732,-0.3420092687382164,-1.1917653368501415,2.255268538026655,-0.0982689766216273,12
BLDR,2022,Q4,0.5427669859151071,0.1024927483820397,0.7002023361510384,0.9540239285930736,-0.1609031105996761,-2.939852938917597,-1.435761200021053,-2.11667282069148,-0.8332697121486533,-1.2121824441531863,1.2578670152688065,-0.0273090606589489,-0.1364035264978371,1.7101368162601864,0.3762125578170973,9
JBL,2022,Q4,-0.2722556087543127,-0.557270758560827,1.5292080255622809,0.0590047849807015,-0.5532323748533585,-1.0155735877835277,0.0534954564212124,-1.5461156807153718,0.8377830511210368,1.0451338847532374,1.1776287229740978,0.5571911715512136,0.3026765718494532,1.971921983589645,0.1301675384017447,12
UBER,2022,Q4,-0.2398397480290441,-0.063495693824717,0.7596214036331372,0.1725286356548789,-0.29916625148964,-0.0106363196987143,0.628096307871562,-0.4419887756633062,-0.8332697121486533,-1.2121824441531863,-0.7059957839753732,0.6455099006919424,0.4397952645790078,0.8496480638672763,1.4444024178194312,12
HUBB,2022,Q4,0.5108117222273748,0.1555451407941365,0.1399485958756331,0.2093707266106136,-0.1786685187653946,0.329497367610463,0.4272082351124235,0.0140326671168551,0.6306507921589757,0.6771456866616229,0.5222391281843793,-0.1230272484356888,-0.1247085126562537,0.5767540759416042,0.0402064027173394,8
LULU,2022,Q4,0.7064429509881691,0.1261729836643009,0.0323248726615903,0.2982852811456022,-0.4905881112753883,1.246951071124459,1.1732859146107737,0.2566596761166582,1.1971214609814913,1.2567416152434607,4.746353417802733,-0.4402607537837393,-1.6054928865012263,2.1700461391173578,-0.1049881503592884,4
ABNB,2022,Q4,0.5152813757831186,0.7511707228944176,0.36170735258391,0.2319025587009683,0.3882794151074612,0.6504558070657269,0.9622472033556012,0.8559288568815194,-0.2918140839777154,-0.6027695559492208,0.7362670723954456,-0.3390624558417243,-0.5273820569404275,-0.1590108603390486,-0.7231871043643223,8
BX,2022,Q4,2.997110219937601,-1.5349583064411525,0.6232804524122189,-0.0683227164601525,1.6209393517477049,0.1489332009124511,0.688589497838674,1.061487998304704,-0.1915300041930298,-0.4622324060190831,-0.292068413652065,0.8026875512488804,-1.6054928865012263,-0.7778520978883842,-0.396449638308691,8
PANW,2022,Q4,-0.5607044273793027,-0.2910757941546742,-0.3573194524174288,-0.6453317487837004,-0.8042318207105843,5.023321843515204,4.224669488483993,1.071218928275825,-0.2896149906266146,-0.5718237789084537,0.2888873362757186,4.198072081455175,-1.6054928865012263,-0.1019252943740693,19.22090036136199,16
AXON,2022,Q4,1.2634297593575186,1.284949987460232,-0.2292897365628086,-0.1973921973229771,-0.1712842902610368,1.463856036232275,0.9213474579184148,1.0350205624110094,0.1529704001647275,-0.0515159256250423,0.6472251825844878,-0.1777928458879526,-0.2315055709105321,-0.1640359375607404,-0.2275916529954879,0
FICO,2022,Q4,0.1772130274532059,0.4237030552436235,-0.6366261516685394,2.099976791966843,0.983203812264686,0.2849171919222956,-1.435761200021053,0.8934877224784339,1.0744071877629582,0.9100450787123766,-0.1164443573825196,-0.9440058591215726,3.0708559421955277,0.6816939402277519,17.440734359639332,16
BG,2022,Q4,0.4215450375726312,-0.1746749805201747,-0.0420549141230503,-0.0437365224922739,-0.6649985943019924,-0.5653928896149834,-0.5096325504072537,-1.5539998177221837,-0.8332697121486533,-1.2121824441531863,-0.7059957839753732,-0.1731770420480804,-0.5886576074635884,3.101078378846838,0.3323142043259562,12
