symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover
APO,2021,Q4,-0.708738402673269,-0.3997117439433642,0.3139054647174292,-0.3481934378252766,0.40837171987719945,-0.12820894025737611,0.09206860773885375,0.09877830612313357,-0.8813064145580024,-1.2483670361422539,-0.7314143653558415,0.2322378428794949,1.0638438918434805,-0.7598694058961583,-0.7658919898310498
LII,2021,Q4,0.0011086931999739736,-0.32932741254385517,-0.779039702636501,0.8661838969899078,-0.3228549260083509,0.44362735334317993,-1.3042706288868604,-0.04937334918038114,0.3804973018766673,0.4918124261215536,-0.0916809901313455,-0.98268172190826,2.2062178636741083,2.056018049185357,0.12006662996320591
WDAY,2021,Q4,-0.27465018893715476,0.00286036852210608,-0.779039702636501,-0.6721135714929641,-0.9165366879253972,-2.7772917153944903,1.0266394222283213,1.0704451844935632,0.342830466496683,0.19195608336933334,1.0440836120651211,-0.04344996435167191,-0.8448456443249897,-0.04457918623924837,18.40151455171159
TPL,2021,Q4,3.0434946701849404,2.913051243148108,1.229444495440356,3.3374167783712574,2.1546078847350083,0.3142802592338529,0.9125880234313319,1.2944433043981827,0.7947604722369797,0.6612344666842362,32.635419746680434,-0.9786848151508059,-1.578962064443101,0.4183853730067114,-0.698956662072535
DELL,2021,Q4,-0.611629510483709,-0.4002395421491001,5.321036620320044,-0.26918524213985123,-0.588479496232199,-1.0820300071927047,0.5736073195652901,-1.6039140583809073,1.3912508887432982,1.369166631142315,0.15759300799033088,4.234777228401698,1.4342963116197527,0.5532837188550742,1.1006803230210929
ERIE,2021,Q4,0.1271379274248654,0.5055686545414774,-0.07405897736341878,0.3156922253058546,-0.3343213069693994,0.556827889484741,0.326262286314505,0.03532992237061038,-0.8813064145580024,-0.3057518239444792,2.97567886020469,-0.8607594785427771,-1.2956815465566802,1.0841358513497128,-0.7658919898310498
PLTR,2021,Q4,1.6501734088815008,1.8697352569605428,-0.779039702636501,-0.6721135714929641,-0.9165366879253972,-2.7772917153944903,0.968768863052681,1.5024461512172014,-0.8352060557505099,-1.1938328390935464,1.7334884076894477,-0.7886382952283895,-1.578962064443101,-0.01818779943586903,0.4744447930334182
CRWD,2021,Q4,0.8599019975227565,1.0627540535450597,-0.779039702636501,-0.6721135714929641,-0.9165366879253972,-2.7772917153944903,1.9223254653353397,2.125892027218297,-0.48798053559115045,-0.7482815172077578,0.3696057185994889,0.17069472096930538,0.14640473589598615,-0.2970291045324644,-0.1545770647385458
GDDY,2021,Q4,-0.6457363613181736,-0.5915080005601495,11.962816262482155,-0.19607401526244758,-0.3300983184853372,0.5586200447514623,2.8352198280982503,0.04277287894926082,-0.17110227132987213,-0.395198230860869,-0.39497126371464697,6.086699668664858,1.5404866592323991,0.01294337142632064,-0.16303363900935533
KKR,2021,Q4,-0.12983143991545373,0.14492805788775343,-0.2630149040242468,-0.5913161404972136,-0.04675649439941138,-0.02234806149673709,-0.30580190823217623,-0.15540071372322556,-0.8813064145580024,-1.2483670361422539,-0.7314143653558415,1.1358241467062016,0.8164323359184108,-0.9585040500759996,-0.7658919898310498
VST,2021,Q4,-0.061839154266328474,0.11860961232350059,0.6936779441806,0.3120613155058576,0.49865216249555083,-1.3759220302198367,-0.6271759818569581,-0.987789396627372,-0.7869002448198545,-0.6876425318610622,-0.524730465879089,0.5421267331002311,0.44769370576104095,-0.1831955698908395,0.5989698124586607
DECK,2021,Q4,1.3053830232596524,1.2648627433317736,-0.3772236562934445,-0.04827714577996464,-0.5028129967998665,1.0300950990146949,0.30387341941484663,0.17999205838325275,-0.5372289240581081,-0.8108769526485707,1.5683763351426874,-0.7235111201061138,-1.578962064443101,0.8809840445641682,-0.0908510408502332
SMCI,2021,Q4,0.397046168985546,-0.27401729051458473,-0.16320293144028508,0.0331828360654484,-0.6594903142986719,-0.5312376909479939,-0.5335551072628248,-1.3929274135510705,-0.7783092723245439,-1.1052213260301624,3.277419871518693,-0.8278717708211896,-1.4408763317852744,2.2469234065197154,-0.12077975211322224
BLDR,2021,Q4,0.351636652634015,-0.017570620587046108,0.7671808521311796,0.9760073431152176,-0.26514327339977656,-0.6996518191316954,-0.11844583056371562,-0.9518368341412072,0.876063610441007,0.7848997650319746,1.0415561338281902,-0.016261788499723616,-0.11193159817011221,1.986786505523769,0.32833401184598165
JBL,2021,Q4,-0.3785984718505115,-0.5678508911387454,0.6025214345979057,-0.2463692876040101,-0.7497529267333813,-0.4233117901877032,0.020964762098598728,-1.5435832069462523,0.6971000742690903,0.9493582730314358,0.9287093058833384,0.7093510760490617,0.4936602079256875,2.059919647622694,0.18324062378242445
UBER,2021,Q4,-0.4212800085471206,-0.21465705157271797,0.27131638734234387,0.2542408448588719,0.10910299701568522,0.05921005257263117,0.21203621180005547,0.05361073398558393,-0.8813064145580024,-1.2483670361422539,-0.7314143653558415,0.045783126882919786,-0.07160187166478961,0.09969307370087116,1.0404548394847515
