symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover
APO,2022,Q2,-0.7285334355593777,-0.4739246912057419,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,0.7114489527684043,0.10961174667641586,1.4436621193874564,1.3373146009400976,3.37245982365083,1.0418103975792898,0.8478437467697776,-0.9140200918121772,-0.681302234166748
LII,2022,Q2,0.32082469226328525,-0.11040525484685501,-0.6242102964555758,1.967018427799702,0.0743603520125926,-0.5756379948314256,-1.468007354035442,-0.5348453754152823,0.5026689432169503,0.47743452952348,-0.13151131858998216,-0.9886572768832008,2.4154305973236383,2.090971959272965,0.16815436235155531
WDAY,2022,Q2,-0.28887216928770404,-0.023186096884621532,-0.2014998983091505,-0.1273341768063726,-0.2665936032060926,1.7474459921603778,1.3221167182563054,1.1851581151763084,-0.2986193950321524,-0.368821915247783,0.24707564318359868,-0.20697144732159412,-1.0219010687529955,-0.021818527537364567,18.40454458221907
TPL,2022,Q2,3.187639472013841,3.1557723589257347,2.0264040768180487,5.129399614367549,3.3166774772173704,0.16490199888750856,1.4885828501776426,1.4829623839549722,0.908039506675056,0.7670458907045028,32.30784340916108,-0.9800030391750766,-1.6792356493793785,0.5554155595089562,-0.6118097219355202
DELL,2022,Q2,-0.5919311708720028,-0.43389971173812764,1.866456729994767,-0.3164467325800134,-0.652019178472796,-0.5077771955640089,0.7154315235312082,-1.3279713916923817,0.23822147263369084,0.3214851051095444,-0.2569749849365155,3.1710602564032566,1.4035218158608407,0.35202420932905953,0.9615214449877963
ERIE,2022,Q2,-0.015195362291605405,0.36371800285209105,0.28668629201051427,0.8438007178787003,-0.06537920120561813,0.497330532572624,0.7864513743123102,0.2840402477358247,0.11393678361950382,-0.04930430456832193,10.16657179161376,-0.9365758488164945,-1.6792356493793785,1.1432621266738074,-0.681302234166748
PLTR,2022,Q2,1.8696652242215912,2.1897359537438996,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,0.737531940473212,1.0560721835884912,-0.6537136602962721,-1.0215842402035975,1.5132582829460532,-0.8049063086714188,-1.6792356493793785,0.015951976807570163,17.222258893731407
CRWD,2022,Q2,0.5562115801721503,0.7775993160256256,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,2.7281192624062154,2.300034353189716,-0.39045060306187235,-0.6000523912859663,0.6611319576422959,0.10952669296107183,0.12629476918730945,-0.22381835122380056,-0.034375054856541194
GDDY,2022,Q2,-0.7934194220113602,-0.8045015153210602,-0.6242102964555758,-0.06907421725698218,-0.22771888365572449,0.3799660615844193,-1.468007354035442,0.00565960020975242,0.24896211506029256,0.043881228621153213,-0.022832033433659367,-0.9886572768832008,2.0008662440368163,0.03522040033435079,-0.09602961308858143
KKR,2022,Q2,0.13821257537448603,-1.663826464256846,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,-0.4856692847922911,1.9144013623902434,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,1.0245284147460718,0.8384793906180977,-0.9735416264292374,-0.681302234166748
VST,2022,Q2,-0.287393599321076,-0.06866991946770863,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,-0.42498183035516807,-0.43466754973108684,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,1.303485537274819,0.8695803592447873,-0.6740485634187617,0.9415170380748731
DECK,2022,Q2,1.0395948245354778,0.6728121079427796,0.4322634578812598,1.0560395107891796,0.1591522624713247,0.1721539220598236,0.6012713856042033,0.1900186688860147,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,-0.7293575198751548,-1.6792356493793785,0.9596145436533393,-0.25108086159059084
SMCI,2022,Q2,0.5036040653473179,-0.37942744931097794,-0.07992233236439023,0.031176080120831288,-0.6407668043982677,-0.3541678247356499,-0.3962903824875095,-1.2086822143804568,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,-0.5708796746583527,-1.1942852490775042,1.7102494245019482,-0.1527145786330427
BLDR,2022,Q2,0.634369567462382,0.2179456356562281,2.131257527825964,2.520564405860717,0.16745330006459175,-1.7233180929084524,-0.4378056518890252,-1.4070537280054645,1.1991700338287197,1.1363485338809538,1.4397611059495594,0.04102224024591018,-0.012488058865926887,2.3754461568082053,0.44348163713999983
JBL,2022,Q2,-0.3227527300558062,-0.6542087225310419,0.7981653534626231,-0.08300712902609513,-0.6916135264168128,-0.6643819077702016,0.057858534968885954,-1.49399144397345,-0.6820268832256965,0.10761962114097139,0.06616525215490102,0.599570249984561,0.3071126322026239,1.6860329594352021,0.12180675268578244
UBER,2022,Q2,-0.36173745645349514,-0.2857943124880312,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,0.4965889129001302,-0.5913036865617701,-0.4980608973152462,-0.8213257889013922,-0.24253315898331007,0.7567540619929422,0.5508928445347245,0.7327070230998236,0.8219569839105986
HUBB,2022,Q2,0.5914910558016596,0.25878160394153504,0.2009537036071129,0.32681500529338825,-0.16656852958731277,-0.022057345756593977,0.20034133021647882,-0.2756956933958291,0.6764780444029009,0.5876193540730568,0.4485426388047858,-0.11402692571997095,-0.08158327269366601,0.6110349294853046,0.08985478267947246
LULU,2022,Q2,0.553500018933339,-0.35814505065754443,0.8883067363297603,1.6767166359219436,0.2566053314271321,0.47519385408013864,1.248807157752126,0.5388917478690138,-0.6820268832256965,-0.39407157782016466,0.33580097727438074,-0.4787901051063664,-1.6792356493793785,1.4033629927980047,-0.2521343701697139
ABNB,2022,Q2,0.23216347662804185,0.5109771167075822,0.46931435091954626,0.19505817555621854,0.4342159775507019,0.559360247683535,1.0207146722885678,0.7403236280526905,0.1563999255596739,-0.10824618024279206,2.223954893515133,-0.3261476689184878,-0.4997617971399932,-0.2056905254495202,-0.681302234166748
BX,2022,Q2,3.2489726429721024,-1.663826464256846,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,0.6845699072693016,1.7059985019845565,0.6461830936207098,0.4597420255225961,1.0016239132863924,0.4211293771986983,-1.6792356493793785,-0.8474921486759416,-0.6409852891425181
PANW,2022,Q2,-0.758070402082142,-0.5042058458128784,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,4.636090895815523,1.0314751702903158,-0.1401890976809694,-0.354612078593867,0.5090822503409408,5.282720839103553,-1.6792356493793785,-0.09819346532475247,-0.681302234166748
AXON,2022,Q2,1.041068524206824,1.1079254157040843,0.031080141742497226,0.4458934008801907,0.42232031660493985,0.4292339886939879,0.42408206650589336,0.6132806407914567,-0.5905898164072934,-0.7753092240974269,6.487164757248848,-0.9618605686592232,-1.6792356493793785,0.04002855723609323,-0.15279891665174497
FICO,2022,Q2,-0.06388125689844401,0.2074734938953006,-0.6242102964555758,2.099466421392399,1.1817724353770138,0.3337897105876452,-1.468007354035442,0.9358539166230936,1.1010152162794058,0.9703986987159122,0.012248643662538573,-0.9886572768832008,3.0276819546381986,0.6141305804911394,-0.681302234166748
BG,2022,Q2,0.1677587416777467,-0.4376265948231599,-0.2587373883133659,-0.28743242989264567,-0.8361694951821863,-0.16362455180911462,-0.5147991293687552,-1.6418371823057862,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,0.10864312184871468,-0.5568959960595715,2.7472788653665505,0.2601216657507436
PODD,2022,Q2,2.002401084817583,1.8087213458230533,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,2.1627640304788764,1.2651096835676479,-0.5933879579117135,-0.6939139928582051,-0.44546678094176095,1.6099459657056878,1.0870616582705266,0.0,-0.39681718360693957
STLD,2022,Q2,1.4893876648380397,0.753004257444677,1.6939377751682831,2.7586257016461295,0.5351785363743238,-1.6603244359394664,-0.4959444260177853,-1.1900866423638616,1.0815081360415346,1.1027861597787694,2.1672502945340018,-0.3909971031656189,-0.4633837712683385,1.7876473425421588,0.07841134701061003
FSLR,2022,Q2,1.8064830804365148,1.631167522041245,-0.47655264671507636,-0.2870992883020421,-0.22129544108756413,0.4309664726094192,-0.6595374073256598,0.057939585606323014,-0.6820268832256965,-0.3546416521138569,3.372968051799235,-0.9368399206625749,-1.5448202811922784,-0.3860453472497299,-0.11350583700385061
ACGL,2022,Q2,3.4045786155385374,4.302893072087405,-0.1346185765748341,-0.24410862886837695,0.4020608589096599,-0.5529532489879233,-0.6064273880552483,-0.28965156876383696,0.5883884397731973,0.38527863639624405,2.185725485041269,-0.6375319191368364,-0.8746164604190674,-0.626490059680591,-0.681302234166748
TRGP,2022,Q2,-0.7193338254375253,-0.5534748297508513,3.344266780476155,0.9250188982805079,-0.1564352016060338,-1.0689238040878537,0.5701977264845095,-1.1182155504485622,0.4005581627770308,0.4967274437565738,0.18198585904980286,1.7139619188417372,1.1039105261646802,1.4847239825207517,2.528801554028118
PCG,2022,Q2,-0.6008687466428222,-0.4030946006233347,-0.36993815349009274,-0.45956706617589205,-0.376275442745874,-0.3227509935042405,-0.8157529914747625,-0.7672674287874603,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,1.1158294284657442,0.8141100726252176,-0.6549263240801166,1.054551776042794
CSGP,2022,Q2,3.8442019074691363,4.217202666767277,-0.40343023870233996,-0.1411345976940466,0.2614625128841023,1.1447177865144926,0.16055100259155275,1.1548708815723208,-0.5281215198299255,-0.8372173144446566,0.06823767045947295,-0.6802586184552971,-1.0257706116477636,-0.4645642888403125,-0.681302234166748
INVH,2022,Q2,1.1343166108604628,1.4539997078735256,-0.4554814593400568,-0.34732461644294643,0.563798991335445,0.8028408862372425,-0.3217641793628126,1.0467346750189441,-0.3068252760751316,-0.5687792185788825,-0.22670544126408215,0.009172826858461526,0.0632062127278379,-0.7617906819854319,-0.681302234166748
KDP,2022,Q2,-0.8968192729841302,-0.9337201563794579,-0.49021368864177073,-0.41610475540352554,-0.4398273689889012,0.9496795967093156,-0.36975286439822297,0.2084212389309038,-0.31713655766705173,-0.6018778305033013,-0.12712136879391114,-0.2512367103633267,-0.3560038879627872,-0.48646965780296797,0.1826408805305103
ON,2022,Q2,1.0955906167626168,0.7646057765796116,0.6482735072873665,1.0524632016089386,0.6985235780871266,-0.5139653760789088,0.10623649003100523,-0.08504951193865432,-0.3377578286346607,-0.2665276155736294,0.5874504188147577,-0.16114913428414993,-0.17979029571323574,0.3276387978780534,-0.18326272201743868
VICI,2022,Q2,6.068636385051186,6.494500792509366,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,-0.6615317019099402,1.0751871717641508,-0.11575687361578668,-0.4186121173492789,-0.18941078439426265,-0.08212398436207156,-0.08955290958270974,-0.8511175007604411,-0.681302234166748
WBD,2022,Q2,-0.2601203673928723,-0.00441050369838843,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,-0.9965142765203071,-0.9118936581736928,-0.3750762058760544,-0.629546233160225,-0.4325799795002466,0.25699928577277903,0.29243827776455933,-0.48660041925090275,3.090030356128995
CPT,2022,Q2,-1.410576571783634,-1.1731520015263717,0.8301756972740417,1.433704617818024,6.1882858359849005,-0.8670616466651141,-0.11120707842736745,1.0727914827085283,-0.30238481277162776,0.19567771731005976,-0.08761335518617185,-0.01680075417372286,-0.05686524244366691,-0.704332459388045,-0.681302234166748
MOH,2022,Q2,0.0987119137056122,0.3741632226232447,0.6924426520384229,0.18889053453959684,-0.6804180186584322,-0.18572947994225122,0.44927122769064554,-1.1838862622259183,1.3175135590006473,1.2716275467806928,0.7842636934385555,0.09523120616275225,0.07547435524057851,2.686976792607957,-0.681302234166748
NDSN,2022,Q2,0.13243052432381824,-0.14691065803023026,0.1412211553214303,0.5421142111987561,0.38105632867854916,0.3091694403565811,0.44606974514682557,0.47597158201525064,0.24814053232367705,0.08779700926304346,0.5088071532464435,-0.44327827203312786,-0.8758862005853547,0.16512122232793128,-0.15210558708325755
CEG,2022,Q2,0.04866632621017478,0.0835433401082883,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,-0.46686340844955104,-0.8504722582534987,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,-0.3375980232479301,-0.43860179520247333,-0.13820300433014912,0.7694822916640884
FDS,2022,Q2,1.5848030140282998,1.836228924285888,0.73243160894096,1.206086329440824,0.9409785056619491,0.49557440136609077,1.1633299378956454,0.9718353353449213,0.7293218303483334,0.6235510206584672,0.7122409077162318,-0.060058017133862454,-0.32588255637298996,0.2548143167220142,1.1286737399808597
EPAM,2022,Q2,1.4513520041065568,1.7608832722737502,-0.5134066555646717,-0.3775037528666094,-0.8029831526730132,2.2148964022523154,0.5524031167408375,0.20878098613865126,0.05457072398247097,-0.05830284953097473,2.474824060057796,-0.8529778501657721,-1.6241493946079606,1.1608365721176797,19.274204842342222
BRO,2022,Q2,0.4462755510123285,0.33938907384817046,-0.11126008312433185,-0.12723103141573583,0.3610853775776538,0.307621054087556,0.10662659508399433,0.46095588687613365,-0.04782893729867201,-0.32352576693077295,-0.09447252726493506,0.26402395513474847,0.30339609044202837,-0.49150538114999537,-0.4120760116270251
DAY,2022,Q2,-0.271844709074943,-0.005729627120426733,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,0.02960792684617558,0.6355636166383889,-0.6104701084419705,-0.826586972041593,-0.36572467583237334,-0.15210805593081472,-0.1587924772861666,-0.7398796296409647,-0.681302234166748
MTCH,2022,Q2,-0.041821422821261146,0.2300891286384325,0.4411692819323782,-0.583319647792934,-0.930264681984759,-2.8398775897037614,-1.468007354035442,0.6763805437563027,-0.6820268832256965,-1.0564777030078603,-0.6196952960646147,-0.9886572768832008,2.0066235820023977,0.30395737422375674,-0.681302234166748
TECH,2022,Q2,1.6286184017066698,1.532680336073993,0.09702592899155285,0.7683701843977461,1.2167978238905046,1.038944079713243,1.1109815377371495,1.6068146021624767,-0.21004186672787475,-0.4781310054052765,1.856322397666951,-0.6563490441892834,-1.0561454332284095,-0.16285726683252502,-0.16485348054716292
MRNA,2022,Q2,0.5637639758240687,0.6236367024108502,1.1822450831879359,2.6183053454020935,2.3059644935203405,-0.9257689827277584,0.00753954177541051,0.14900857963080225,-0.24999172074942447,-0.4204823679671308,-0.6196952960646147,-0.9886572768832008,-1.6792356493793785,0.21543358397714535,-0.15545422207906623
CRL,2022,Q2,0.0037400565199547696,0.02172088980276585,0.009941797536300832,-0.013485452741522807,-0.05317456016125037,0.239641344994258,0.21995478977007002,0.06641709530463367,0.1851138084449862,0.5423783885010083,-0.1994818757681457,0.47740651409740276,0.38354446651945756,-0.08094202845359587,0.5484238579582608
PTC,2022,Q2,-0.2884775993932019,0.06334025509934409,0.036166207848218335,0.2181554781529253,0.4158311796861202,0.5006401448216727,0.49866625086866645,0.6743172502105726,0.13328154403400191,-0.12864181449232084,0.2721946250937366,-0.031558897581076405,-0.1207446760968526,-0.17243656166321777,-0.681302234166748
CZR,2022,Q2,-0.33664077461035946,-0.08319607166574287,-0.6242102964555758,-0.583319647792934,-0.930264681984759,-2.8398775897037614,-0.28214705556735303,-0.9583894408483786,-0.298369994855623,0.0876660005152872,-0.4872719361392137,2.7346831290700346,1.149867651842268,-0.4324443325283264,2.5804123343308767
GNRC,2022,Q2,0.6621190150019978,0.002841973558124422,0.3575624597336943,0.5302236541675371,0.011292212561888813,0.05673582101472941,0.42365977996619986,-0.0362172545402817,-0.5957646332323939,-0.6857324609649743,-0.48532470782568393,-0.03472315597109734,-0.2300653325216086,0.5881782705638882,-0.18194542767642136
NXPI,2022,Q2,0.6789302329897243,0.5746336124333595,0.815949545365435,0.5746593594739683,0.587486877229748,-0.29886847172271824,0.4186715692356923,0.050282793071382836,0.45114427542894237,0.593875871535216,0.07483916012088399,0.7045038883371422,0.6540419274030169,0.03430807413138054,-0.019099678472988237
MPWR,2022,Q2,2.2081256899835005,1.9466908605625555,0.5905173753757974,1.877206762249646,0.8998692610263085,0.5970044543068713,1.1603356575814008,1.0449410524924907,0.4556207147152404,0.31928905702694443,36.37712321323089,-0.9855794305568696,-1.6792356493793785,0.7201345847113303,-0.26947187142893386
TRMB,2022,Q2,-0.3177191676772957,-0.36476326299390566,0.03774598987230376,0.36499382850591366,0.42277669714032146,0.05963249028611538,0.09286170925207475,0.2763334825136831,-0.5467016340737425,-0.8479864894602909,-0.28566262391355857,-0.4422861095097485,-0.7791292968826843,-0.036606938142943315,0.04654070509430534
ENPH,2022,Q2,1.5355005824069992,1.7080974513213618,1.8457299544279495,0.6459509912585747,0.1865585319776185,1.3643111980063678,2.699665624412044,1.2977807167709137,0.20121473663992148,-0.03192985973816688,0.7981060879788352,1.4020091314891416,0.9760893910705046,0.4769866806199285,0.503522181796101
TSLA,2022,Q2,0.09943864995016473,-0.005845947760361008,0.3201276972384675,0.6990608609865075,0.10134878394175843,1.2204766942952912,1.5589664460653374,1.0944135472739283,-0.4936127464600631,-0.40027592060423184,2.3433484272404272,-0.6908878188807562,-1.4213960876517229,0.655060427380973,0.23363332692892472
POOL,2022,Q2,1.0834986908559194,-0.07241302290782992,2.8563414136884266,2.353885802605309,0.21147410629220276,-0.49573909554155177,1.0622315582706687,-0.364653670381211,1.2876408030719615,1.2073758010424978,0.5564535693758265,0.6417993247101816,0.5752257334169782,2.1155543880304597,-0.0686783250386315
TER,2022,Q2,1.1274260661439546,1.1962205661447178,0.6695754695909356,1.5936442005741709,0.8102357471527607,-0.07422678438428476,0.5428924354570973,0.37797443831697064,-0.32717472282579263,-0.45365373224556516,4.841135437711227,-0.8731992391524644,-1.5477161460415483,0.6163136100320548,0.0532111732140988
TDY,2022,Q2,0.30619744770917023,0.01768028054299974,-0.28678700099106086,-0.10451700102129091,0.04991427111059082,0.22796555675004268,-0.2778578131140447,0.1498004451561442,0.9327341973241706,0.8659255753929685,-0.14211401123484554,-0.2695694653771933,-0.3420153343231885,-0.2993469168630749,-0.028053375400538195
TYL,2022,Q2,-0.17747251856538654,0.0102445540485526,-0.3715693908576487,-0.2548184895873968,-0.25644141981997054,1.3225718706670009,0.4344499987603915,0.8119845765080244,0.24370483450981742,0.16355316455128552,-0.06159988019234884,-0.2329076401394157,-0.2777825791222442,-0.28948962877660156,0.9636333079815801
WST,2022,Q2,1.2883859382417016,1.1489691663349544,0.5493927274585578,1.573374474201879,0.871011317108759,0.3529257974612619,0.8787130566358886,0.8042207229732805,0.24063122002793053,0.34477595955699614,3.4905419143530025,-0.7611889784818767,-1.3097592559337317,0.5489764342736526,0.03561671527791934
DPZ,2022,Q2,0.13517075536475878,0.2952781417993563,-0.6242102964555758,1.770414629122024,-0.1734243209640073,0.4498013545937518,-1.468007354035442,0.12897449263834063,0.2728017415769335,0.2541630715192841,-0.48209530443406123,-0.9886572768832008,8.21908376871565,2.6732471804146556,1.6170240245840115
DXCM,2022,Q2,2.015160668709567,2.1635407819205907,-0.2744917005209027,-0.19953225179367512,-0.3489557393748272,1.8295032561746671,1.2250528588037906,1.1439767000492378,-0.49415012394647156,-0.6452587806813191,0.14271746515478206,0.19105566174310068,0.18031463758647368,-0.05347656068653993,-0.1510812814511126
CARR,2022,Q2,0.31169579643921097,0.1962876653027187,0.6627419166285555,0.36255584172430283,-0.07081844880495011,-0.37193934804755646,0.24959042488989094,-0.48187515201369746,-0.6820268832256965,-1.0131792394666128,-0.5851059346764954,0.5255005754644029,0.462523081209262,0.49325053685251663,0.2469130410472586
OTIS,2022,Q2,-0.37078021827590046,-0.2194021389584565,-0.6242102964555758,0.6764708903536464,-0.20498292005862506,0.12701389358164666,-1.468007354035442,-0.18854294866672064,-0.08881448665616067,-0.34707380275346916,-0.14000896682035163,-0.9886572768832008,6.25578599980966,1.2523883015224215,0.9197264928838651
IR,2022,Q2,0.8683141126699891,0.6455085421972712,-0.37880767834956464,-0.200196725258656,-0.17367893841032733,0.3793779233205729,-0.3821403604151036,0.06650861710539963,-0.3302291053615535,-0.617208200428719,0.01751119232927825,-0.5051414147823423,-0.6451661614809492,-0.2669683699869605,-0.07964433510572966
PAYC,2022,Q2,-0.25131421186605396,0.014808361971964376,0.25493821565311503,-0.12251753680132797,0.4400840883787917,1.1397183369440111,1.404991445543718,1.2776005668167245,-0.39555937117299284,-0.3129172658098905,9.420646693919753,-0.9377672243459196,-1.5433279005853948,-0.5164607448524223,2.6649963957212965
