symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover
APO,2022,Q3,-0.7971127820136876,-0.4708667652428786,7.075540152053093,-0.6620844573569186,-0.975075493565306,-3.136068324882488,-1.3878609927056875,-0.045237093210849656,0.8287398189694166,0.6356562650461646,1.7669597708748315,-0.9511190672977641,2.1490606568085413,-0.9095912877709998,-0.6535802979095571
LII,2022,Q3,0.33517673523806096,-0.16020902284161562,-0.6563527243971761,1.574121485660004,-0.08190855539767891,-0.2982043155779942,-1.3878609927056875,-0.31154529197430786,0.8765883950542191,0.8039083862416935,0.12561853083364963,-0.9511190672977641,2.22584918243367,1.901798854793024,0.08335642528142687
WDAY,2022,Q3,-0.2633873190469645,0.049985302188712444,-0.49897791722993096,-0.467158159871609,-0.7087697515636661,3.1942112445419286,1.5110530168694107,1.3520773094279803,0.08973020042862143,-0.11860724271315158,0.8482390671387302,-0.22891461385662276,-1.087636850217703,-0.01500706591630403,17.499303038689405
TPL,2022,Q3,3.9145018384417485,3.7734045304711215,1.8866736349178461,5.520190553310522,3.3145651280336286,0.3428583596017563,1.6186036348622481,1.5841515800402177,0.990107645869366,0.8643021665017133,-0.7390259038151163,-0.9511190672977641,-1.6840535512408659,0.552244730059181,-0.5707122330545906
DELL,2022,Q3,-0.5947872938891182,-0.37331058884203006,4.829398299503226,0.5246533338828191,0.14846323306773032,-1.73966851905778,0.37017010043129367,-1.1631594880653806,0.6502740175040547,0.6862495696017452,-0.136409354266668,2.3734750169195817,1.1072016463693661,0.33172529334229983,0.7991760232411458
ERIE,2022,Q3,-0.002214279077821605,0.41327575272464295,0.269888442942879,0.9518338114865436,-0.08302924850522948,0.6142007224312397,0.878416054964128,0.36833538566696344,-0.015712641148100927,-0.09089730943060653,-0.7390259038151163,-0.9511190672977641,-1.6840535512408659,1.1896364404109776,-0.6535802979095571
PLTR,2022,Q3,1.8920072071381557,2.153391966613588,-0.6563527243971761,-0.6620844573569186,-0.975075493565306,-3.136068324882488,0.706426105727108,1.0092568591694373,-0.7860245648726497,-1.136612712466026,0.943569775668871,-0.7787600746221301,-1.6840535512408659,0.00725854599058823,-0.6535802979095571
CRWD,2022,Q3,0.4933150930693065,0.718648212347672,-0.6563527243971761,-0.6620844573569186,-0.975075493565306,-3.136068324882488,2.8130279982786277,2.2490871167701445,-0.3663082928386459,-0.5720730082502231,1.0456994557743398,0.10375526733505751,0.07500053582530192,-0.18334281893994955,-0.04494838071887922
GDDY,2022,Q3,-0.7340677644618332,-0.656090508962946,-0.6563527243971761,-0.06675585131192845,-0.21211023439653712,0.3940573579951915,-1.3878609927056875,0.07658959567349805,0.18180109907631176,-0.043440938459853425,-0.11153131779805986,-0.9511190672977641,1.8576362381832208,0.020887926854198904,-0.08222185588846095
KKR,2022,Q3,0.17634879506271542,-1.638363138125669,-0.6125017228656499,-0.6541241623821481,-0.7514209626417386,2.3570510769460165,-0.24661333067033742,0.5697156587160904,-0.8018228433675709,-1.1616446872650108,-0.7390259038151163,1.1915162991521484,0.8806790143552367,-0.9470604875749564,-0.6309562621300239
VST,2022,Q3,-0.2570839823174634,0.001839490888196149,1.0800239508391296,0.13723555028962733,0.03480447876108648,-1.6150961981251652,-0.4460046714328283,-1.140340953891198,0.020528720760081002,0.05214284533698614,-0.15162858397864365,1.1583943585506988,0.832416011403045,0.02231175792640395,1.1392097726745951
DECK,2022,Q3,1.0865894377499543,0.8524016502690761,1.47549717821341,3.0554567943881494,0.506730626756983,-0.5439994412961217,0.6231981657560883,-0.10112479076480395,0.41889319853493684,0.21310635789885313,9.198786201951712,-0.7196032421865745,-1.6840535512408659,1.8617790823316769,-0.001787813138981794
SMCI,2022,Q3,0.40261563535868006,-0.39118055257258166,0.2449720185304439,0.3896630106543595,-0.5180682566733885,-1.0329837434736786,-0.4499104977144359,-1.2159362198999153,-0.8018228433675709,-1.1616446872650108,-0.7390259038151163,-0.32082924382474515,-1.2144809429664958,1.733933772943141,-0.15354302359204067
BLDR,2022,Q3,0.5142515082044443,0.1166648876686545,1.3733542533312824,1.9722927991536985,0.02222834932164266,-1.653361901845159,-0.3722999948734139,-1.1717255160851874,1.53886946772565,1.4776570016702926,2.53096601208025,-0.00937985387924664,-0.1330276045002542,2.0287491331650154,0.3978503963329598
JBL,2022,Q3,-0.3237601722796624,-0.6492566073001056,0.7030760452970459,-0.15537932377177838,-0.7612655846112282,-0.6253064730542321,0.15767545306651704,-1.3695304269681179,0.0360408185694809,0.606404634701569,0.6872487453601043,0.6220561586396532,0.4364721195923244,1.8213200090380106,0.10943259827905875
UBER,2022,Q3,-0.3303941974886945,-0.09010034827113134,-0.6563527243971761,-0.6620844573569186,-0.975075493565306,-3.136068324882488,0.8600221614923266,-0.316627920905729,-0.6336278723376875,-0.9414921831437802,-0.3726960479933581,0.8475752549564384,0.5836882221681327,0.7772839158533963,1.442240683134082
HUBB,2022,Q3,0.47412246309211814,0.13914487038002218,0.23860752155828308,0.4308352639735314,-0.14380470214788782,0.1368455240669368,0.4371053059877182,-0.04707824340614604,0.723790564994123,0.6305959205359687,0.5883868844082298,-0.0989395734069593,-0.11518233283094406,0.6488664539068343,0.09027353229227705
LULU,2022,Q3,0.5649601241032869,-0.4634811296754409,0.583498190608725,1.3346333371069947,0.09151487505224912,0.7931418773648301,1.3162123881303156,0.6540209513383763,-0.8018228433675709,-0.697542920043606,-0.7390259038151163,-0.9511190672977641,-1.6840535512408659,1.2431348926476324,-0.29879429293362214
ABNB,2022,Q3,0.4558610278771416,0.7518854639838128,2.387313286896705,2.4309928319649776,1.9318849391941124,-0.3028210356410438,1.194619233304643,0.6774426637068112,0.12609624404097675,-0.13494035662655796,2.5453791702039514,-0.32529111971324737,-0.5502553643879594,0.23499759699779013,-0.6535802979095571
BX,2022,Q3,-1.020574904910847,-0.6889390080649674,-0.6517038751637731,-0.6596614043830175,-0.9555951465434942,6.132232328584623,0.8378615788586953,1.488459807884261,0.0,-0.2212263985248802,0.11346638244803409,0.5865596127078515,-1.6840535512408659,-0.8193375829009445,-0.6535802979095571
PANW,2022,Q3,-0.6972986353991694,-0.3734601240841971,-0.6563527243971761,-0.6620844573569186,-0.975075493565306,-3.136068324882488,3.737970612795716,1.1111314359627427,-0.3315003577500007,-0.5989060681203787,0.16162775348210798,3.5299322630775833,-1.6840535512408659,-0.11830888599178793,-0.6535802979095571
AXON,2022,Q3,1.1200276940755394,1.145491532804757,-0.5057505994286188,-0.4064787715507042,-0.6592086662764074,2.2647557575680293,0.6582281580012472,0.7775674055494289,-0.48197154678900184,-0.6549460921344317,11.283426558151103,-0.9279203075072802,-1.6840535512408659,0.07927388185678375,-0.17293653739325243
FICO,2022,Q3,-0.1177983521030037,0.1920626779994379,-0.6563527243971761,1.980891424726588,0.9891712738181131,0.38338651516785144,-1.3878609927056875,0.8646968263884653,0.9217442392890123,0.7534194194986589,-0.19363453735152533,-0.9511190672977641,3.351385592829443,0.6066865909631226,16.098911403770995
BG,2022,Q3,0.2619296241282057,-0.2248393533555428,0.0,-0.015783764711170746,-0.7895545562112533,-0.806420826394689,-0.49774449399293696,-1.4989288400950758,-0.8018228433675709,-1.1616446872650108,-0.7390259038151163,-0.010768575224752634,-0.5799880249547452,2.8609292111839064,0.34524677858782765
PODD,2022,Q3,1.7536929866877113,1.518602425747089,-0.6563527243971761,-0.6620844573569186,-0.975075493565306,-3.136068324882488,2.2674635945033548,1.2359881900108387,-0.514496672762652,-0.495830993852387,-0.3604541579387604,1.6147205975048213,1.062109230414225,0.09386696466660321,-0.3014101046432149
STLD,2022,Q3,1.6029898703079433,0.9261787033520517,1.0117381187326782,2.017088563220121,0.26568421770203354,-1.5561863352631529,-0.4273845341690318,-0.9803561120380005,1.297037488154064,1.3250910867793553,3.100322877298446,-0.3823703728157075,-0.5105784713398726,1.5287614171856283,0.08957403526412391
